node_id,epoch,accuracy,false_positive_rate,false_negative_rate,avg_rt_error,max_rt_error,peer_agreement_rate,historical_accuracy,accuracy_std_dev,report_consistency,sudden_change_score,ssl_accuracy,uptime_deviation,rt_consistency,is_malicious
15,0,0.0,0.0,1.0,0.22474524465691337,0.3289566575693662,1.0,0.0,0.0,1.0,0.0,0.7157348266048553,1.0,0.954628684490592,0
16,0,0.0,0.0,1.0,0.3107043956739049,0.6315502936585026,1.0,0.0,0.0,1.0,0.0,0.8294879605750914,1.0,0.9451682059134171,0
17,0,0.6666666666666666,0.0,0.3333333333333333,0.18687230446871686,0.3175142105340486,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.4339462967221112,0.33333333333333337,0.9680376417328832,1
18,0,0.3333333333333333,0.0,0.6666666666666666,0.1471642273525369,0.249854601935863,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.7033821665038066,0.6666666666666667,0.984747620262104,0
19,0,0.3333333333333333,0.0,0.6666666666666666,0.11697885607552232,0.18663384583600026,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.9364774464162523,0.6666666666666667,0.9814738574670423,0
0,1,0.3333333333333333,0.0,0.6666666666666666,0.08791600044031904,0.13605795456359487,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.8214374507804474,0.6666666666666667,0.9835148587697993,0
1,1,0.6666666666666666,0.0,0.3333333333333333,0.22727512618700538,0.24277749875671203,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.9444185327949036,0.33333333333333337,0.9589356847210314,0
2,1,0.0,0.0,1.0,0.051294994912619525,0.0567865010396186,1.0,0.0,0.0,1.0,0.0,0.8011956062937136,1.0,0.9990371823748073,0
3,1,0.3333333333333333,0.0,0.6666666666666666,0.1568832160198839,0.35735811915452925,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.0,0.8943316535089744,0.6666666666666667,0.9622456604618487,0
4,1,0.6666666666666666,0.0,0.3333333333333333,0.24434204804041057,0.2993302148666713,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.7282857756290394,0.33333333333333337,0.9581838007437287,0
5,1,0.3333333333333333,0.0,0.6666666666666666,0.1539296537230788,0.17035417390284108,0.6666666666666666,0.5,0.16666666666666666,0.0,0.0,0.7571443960465704,0.6666666666666667,0.9707818096755078,0
6,1,0.3333333333333333,0.0,0.6666666666666666,0.5181153651385929,0.5990823482510826,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.8413912139758593,0.6666666666666667,0.914226134979194,0
7,1,1.0,0.0,0.0,0.29980716400501917,0.646273655415052,0.0,0.8333333333333333,0.16666666666666669,0.6666666666666666,0.0,0.6202593775558841,0.0,0.9511616001030161,1
8,1,0.6666666666666666,0.0,0.3333333333333333,0.11845335100069117,0.14573640393452555,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.758258227005788,0.33333333333333337,0.9786892577903714,0
9,1,0.3333333333333333,0.0,0.6666666666666666,0.19550564240564747,0.2359688691716284,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9612337043219088,0.6666666666666667,0.9644329685123427,0
10,1,0.0,0.0,1.0,0.24138742428069096,0.3672348107416236,1.0,0.5,0.5,0.0,0.0,0.7852765684570593,1.0,0.9469978310658309,0
11,1,0.0,0.0,1.0,0.18647975654907936,0.2443201424751289,1.0,0.0,0.0,1.0,0.0,0.8282031777977524,1.0,0.9633099916054543,0
12,1,0.3333333333333333,0.0,0.6666666666666666,0.12749574326535965,0.16933055093428312,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.0,0.8012063040964542,0.6666666666666667,0.9742629200933803,0
13,1,0.0,0.0,1.0,1.4093293021160058,2.176493736354823,1.0,0.0,0.0,1.0,0.0,0.8977318767391742,1.0,0.8998493978771412,1
14,1,0.0,0.0,1.0,1.429571663098821,1.778341905829704,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.5733244498786318,1.0,0.9447842786726652,1
15,1,0.6666666666666666,0.0,0.3333333333333333,0.2520736315838061,0.3776581138707065,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.7793680535187101,0.33333333333333337,0.9732742691605284,0
16,1,0.0,0.0,1.0,0.13674348548926588,0.316544950045203,1.0,0.0,0.0,1.0,0.0,0.9720367401528951,1.0,0.9699351783464409,0
17,1,1.0,0.0,0.0,4.239294749425498,7.903658586195309,0.0,0.8333333333333333,0.16666666666666669,0.6666666666666666,0.0,0.4786899228538945,0.0,0.6562707472148841,1
18,1,0.3333333333333333,0.0,0.6666666666666666,0.12108301296860867,0.21665201206179457,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.9754592454312959,0.6666666666666667,0.9772276961530336,0
19,1,0.3333333333333333,0.0,0.6666666666666666,0.16411266368758273,0.297983312044744,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.870555808342334,0.6666666666666667,0.9741424121408029,0
0,2,0.3333333333333333,0.0,0.6666666666666666,0.1782678003690775,0.21883485834569685,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.7669532543672581,0.6666666666666667,0.9657492772597658,0
1,2,0.0,0.0,1.0,0.057119809485321804,0.11797968855509991,1.0,0.4444444444444444,0.31426968052735443,0.3333333333333333,0.0,0.7755981513704733,1.0,0.9882592012231953,0
2,2,0.3333333333333333,0.0,0.6666666666666666,0.33418265014564,0.6557854668365025,0.6666666666666666,0.1111111111111111,0.15713484026367722,0.6666666666666666,0.0,0.9132868700580138,0.6666666666666667,0.9452241370391052,0
3,2,0.6666666666666666,0.0,0.3333333333333333,0.06778930312828689,0.17924420061526156,0.3333333333333333,0.5555555555555555,0.15713484026367722,0.6666666666666666,0.0,0.7118105876908571,0.33333333333333337,0.9828253073928085,0
4,2,0.3333333333333333,0.0,0.6666666666666666,0.2006727819361509,0.2419062930098882,0.6666666666666666,0.5555555555555555,0.15713484026367722,0.6666666666666666,0.0,0.914636669518504,0.6666666666666667,0.9936031758325019,0
5,2,0.6666666666666666,0.0,0.3333333333333333,0.2365173372269492,0.33282449029927513,0.3333333333333333,0.5555555555555555,0.15713484026367722,0.0,0.0,0.792973429639659,0.33333333333333337,0.9738333377442985,0
6,2,0.3333333333333333,0.0,0.6666666666666666,0.11398340521479651,0.17938020003651858,0.6666666666666666,0.2222222222222222,0.15713484026367722,1.0,0.0,0.9424755310938286,0.6666666666666667,0.9907244206699335,0
7,2,0.3333333333333333,0.0,0.6666666666666666,0.030087901097543446,0.07455469004101621,0.6666666666666666,0.6666666666666666,0.2721655269759087,0.3333333333333333,0.0,0.46247523773691024,0.6666666666666667,0.992246735758622,1
8,2,0.6666666666666666,0.0,0.3333333333333333,0.21682481538241957,0.33438081763076316,0.3333333333333333,0.4444444444444444,0.31426968052735443,0.3333333333333333,0.0,0.7747451704753955,0.33333333333333337,0.9500040355224074,0
9,2,0.6666666666666666,0.0,0.3333333333333333,0.15686795379540627,0.3227839057235481,0.3333333333333333,0.4444444444444444,0.15713484026367722,0.0,0.0,0.8317041256972286,0.33333333333333337,0.9670284617850723,0
10,2,0.6666666666666666,0.0,0.3333333333333333,0.20984650710933725,0.4205533652391163,0.3333333333333333,0.5555555555555555,0.41573970964154905,0.3333333333333333,0.0,0.9637626089710841,0.33333333333333337,0.9523857534009876,0
11,2,0.3333333333333333,0.0,0.6666666666666666,0.33492855766801527,0.5607703642806391,0.6666666666666666,0.1111111111111111,0.15713484026367722,0.6666666666666666,0.0,0.785228650956982,0.6666666666666667,0.9637841709947866,0
12,2,0.3333333333333333,0.0,0.6666666666666666,0.21145282836958787,0.31807086358929343,0.6666666666666666,0.4444444444444444,0.15713484026367722,0.3333333333333333,0.0,0.9531363406248277,0.6666666666666667,0.9563727961528667,0
13,2,0.0,0.0,1.0,1.3563283455561006,1.5031940413342462,1.0,0.0,0.0,1.0,0.0,0.4510266741502704,1.0,0.972602307278189,1
14,2,0.0,0.0,1.0,0.30093884696003315,0.574417873674312,1.0,0.1111111111111111,0.15713484026367722,1.0,0.0,0.48679147237380366,1.0,0.9619027219224556,1
15,2,0.0,0.0,1.0,0.15945091698512695,0.4474938075483941,1.0,0.2222222222222222,0.31426968052735443,0.3333333333333333,0.0,0.7473871357251044,1.0,0.9606004680088691,0
16,2,0.0,0.0,1.0,0.14295949462926624,0.31203032132789554,1.0,0.0,0.0,1.0,0.0,0.883895047798204,1.0,0.969227916771569,0
17,2,0.6666666666666666,0.0,0.3333333333333333,0.14596631535195878,0.16894398355993626,0.3333333333333333,0.7777777777777777,0.15713484026367724,0.6666666666666666,0.0,0.5943341977628953,0.33333333333333337,0.9726934033304668,1
18,2,0.6666666666666666,0.0,0.3333333333333333,0.11868316181195593,0.13661721624305895,0.3333333333333333,0.4444444444444444,0.15713484026367722,0.0,0.0,0.9590380199611304,0.33333333333333337,0.997456968359502,0
19,2,0.3333333333333333,0.0,0.6666666666666666,0.10577220577952455,0.17785784201178043,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8457526666203962,0.6666666666666667,0.9885738722152501,0
0,3,0.6666666666666666,0.0,0.3333333333333333,0.16665957916047022,0.3477915660505205,0.0,0.41666666666666663,0.14433756729740643,0.0,0.0,0.9513882773187539,0.33333333333333337,0.9741240834856679,0
1,3,1.0,0.0,0.0,0.18243324417683596,0.40962411745724153,0.0,0.5833333333333333,0.3632415786283894,0.0,0.0,0.77210039402447,0.0,0.9564177043967506,0
2,3,0.6666666666666666,0.0,0.3333333333333333,0.3007424152401679,0.45494993819086144,0.0,0.25,0.2763853991962833,0.6666666666666666,0.0,0.979392080857179,0.33333333333333337,0.9777841015244622,0
3,3,0.0,0.0,1.0,0.05677127568605502,0.1147688303587025,0.6666666666666666,0.41666666666666663,0.2763853991962833,0.3333333333333333,0.0,0.8904656111463098,1.0,0.9917329304714423,0
4,3,0.0,0.0,1.0,0.13480837136925564,0.2905240882647048,0.6666666666666666,0.41666666666666663,0.2763853991962833,0.6666666666666666,0.0,0.8516933412725282,1.0,0.9681232974018944,0
5,3,0.0,0.0,1.0,0.24384842861967324,0.5613647791369649,0.6666666666666666,0.41666666666666663,0.2763853991962833,0.3333333333333333,0.0,0.8826511080893634,1.0,0.9422822790192495,0
6,3,0.0,0.0,1.0,0.1411949304799186,0.21614769540107828,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.9751279662801522,1.0,0.970084105309782,0
7,3,1.0,0.0,0.0,0.1726223957886793,0.3189053024855812,0.0,0.75,0.27638539919628335,0.3333333333333333,0.0,0.5712737388364556,0.0,0.977712104697618,1
8,3,0.3333333333333333,0.0,0.6666666666666666,0.15758593117470696,0.21285469481885097,0.6666666666666666,0.41666666666666663,0.2763853991962833,0.6666666666666666,0.0,0.7737488133702731,0.6666666666666667,0.9695669030293084,0
9,3,0.3333333333333333,0.0,0.6666666666666666,0.2046214375462786,0.2681936798488868,0.3333333333333333,0.41666666666666663,0.14433756729740643,0.6666666666666666,0.0,0.7736262615570723,0.6666666666666667,0.9619905605733905,0
10,3,0.3333333333333333,0.0,0.6666666666666666,0.1350541177032704,0.18711021379945394,0.3333333333333333,0.49999999999999994,0.3726779962499649,0.6666666666666666,0.0,0.9918188710727516,0.6666666666666667,0.9757265284827958,0
11,3,1.0,0.0,0.0,0.11465435596429507,0.15714587106474331,0.0,0.3333333333333333,0.408248290463863,0.3333333333333333,0.0,0.8012487643194001,0.0,0.9752632974845515,0
12,3,0.3333333333333333,0.0,0.6666666666666666,0.23846925028684385,0.3891781769705037,0.6666666666666666,0.41666666666666663,0.14433756729740646,0.3333333333333333,0.0,0.9651664559413253,0.6666666666666667,0.9632541858962638,0
13,3,0.6666666666666666,0.0,0.3333333333333333,0.3525675033496734,0.49378167594998706,0.3333333333333333,0.16666666666666666,0.28867513459481287,0.3333333333333333,0.0,0.46872657130272294,0.33333333333333337,0.9736059059926881,1
14,3,0.3333333333333333,0.0,0.6666666666666666,1.0043393344084361,1.6237180577854153,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.6153096874123906,0.6666666666666667,0.9031740614491309,1
15,3,0.3333333333333333,0.0,0.6666666666666666,0.18971469757765547,0.4811588230887193,0.6666666666666666,0.25,0.2763853991962833,0.6666666666666666,0.0,0.8857748095324548,0.6666666666666667,0.9521378893220789,0
16,3,0.6666666666666666,0.0,0.3333333333333333,0.29488622497409667,0.4116184919533667,0.3333333333333333,0.16666666666666666,0.28867513459481287,0.3333333333333333,0.0,0.9890540423846521,0.33333333333333337,0.9781875924994876,0
17,3,1.0,0.0,0.0,5.730307039980448,8.282218653398038,0.0,0.8333333333333333,0.16666666666666669,0.6666666666666666,0.0,0.738649730718592,0.0,0.7335468088798196,1
18,3,0.0,0.0,1.0,0.18846151260971103,0.35260866806410873,0.6666666666666666,0.3333333333333333,0.23570226039551584,0.3333333333333333,0.0,0.7005878017194705,1.0,0.9765130188199406,0
19,3,0.3333333333333333,0.0,0.6666666666666666,0.1783804731796308,0.32669660849374405,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9280428897870627,0.6666666666666667,0.9604216332441091,0
0,4,0.0,0.0,1.0,0.1872991834410422,0.30710631665168425,1.0,0.3333333333333333,0.21081851067789195,0.3333333333333333,0.0,0.8949417380830862,1.0,0.9588681549274596,0
1,4,1.0,0.0,0.0,0.30346974303950164,0.4627640293745928,0.0,0.6666666666666666,0.36514837167011077,1.0,0.0,0.7555463670689623,0.0,0.9385412679074131,0
2,4,1.0,0.0,0.0,0.2012758390241285,0.26974397477826684,0.0,0.4,0.38873012632302,0.6666666666666666,0.0,0.8861354844506458,0.0,0.9599473342223485,0
3,4,1.0,0.0,0.0,0.18453525461520223,0.27408867738062315,0.0,0.5333333333333333,0.339934634239519,0.0,0.0,0.9776902031269956,0.0,0.9727272202050102,0
4,4,0.0,0.0,1.0,0.1477389672268188,0.20151057431665967,1.0,0.3333333333333333,0.2981423969999719,1.0,0.0,0.7013549928378937,1.0,0.969652213328508,0
5,4,0.0,0.0,1.0,0.20566327221280498,0.36619835753674296,1.0,0.3333333333333333,0.2981423969999719,1.0,0.0,0.9923199531303888,1.0,0.9560476340930536,0
6,4,0.6666666666666666,0.0,0.3333333333333333,0.1909830221344907,0.3153386121713605,0.3333333333333333,0.26666666666666666,0.24944382578492943,0.3333333333333333,0.0,0.7888648690980656,0.33333333333333337,0.9601681723260044,0
7,4,0.6666666666666666,0.0,0.3333333333333333,0.6162249100510939,0.7953752916766518,0.3333333333333333,0.7333333333333333,0.24944382578492943,0.6666666666666666,0.0,0.7037525650244922,0.33333333333333337,0.9746224530147597,1
8,4,0.3333333333333333,0.0,0.6666666666666666,0.24295826636949278,0.36932866886701077,0.6666666666666666,0.39999999999999997,0.2494438257849294,0.3333333333333333,0.0,0.7832722192368143,0.6666666666666667,0.9611115979580429,0
9,4,0.3333333333333333,0.0,0.6666666666666666,0.15937318689901075,0.2920411500026385,0.6666666666666666,0.39999999999999997,0.13333333333333333,0.3333333333333333,0.0,0.9192658654338348,0.6666666666666667,0.9812496491370835,0
10,4,0.0,0.0,1.0,0.17323722043827283,0.27960431210543596,1.0,0.39999999999999997,0.38873012632302,0.6666666666666666,0.0,0.854750924576977,1.0,0.9829887437446815,0
11,4,0.0,0.0,1.0,0.4065297952830385,0.6080298874446556,1.0,0.26666666666666666,0.38873012632302006,0.0,0.0,0.7788773747678053,1.0,0.9316499438551314,0
12,4,0.3333333333333333,0.0,0.6666666666666666,0.24529081730291416,0.29402542617583294,0.6666666666666666,0.39999999999999997,0.13333333333333333,1.0,0.0,0.8510258459864608,0.6666666666666667,0.9908147609149532,0
13,4,0.0,0.0,1.0,1.9618927357523672,2.782904017104352,1.0,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.0,0.5758179570846578,1.0,0.8948743982503562,1
14,4,0.0,0.0,1.0,0.18350895993651586,0.42434389669512934,1.0,0.13333333333333333,0.1632993161855452,0.6666666666666666,0.0,0.5248315294462761,1.0,0.9667227830417486,1
15,4,0.6666666666666666,0.0,0.3333333333333333,0.11016343286793828,0.1689116231275829,0.3333333333333333,0.3333333333333333,0.2981423969999719,0.0,0.0,0.8778388747805049,0.33333333333333337,0.9885693606746978,0
16,4,0.3333333333333333,0.0,0.6666666666666666,0.1232354629330585,0.2590306039966867,0.6666666666666666,0.2,0.26666666666666666,0.0,0.0,0.891474033367217,0.6666666666666667,0.9807425122324608,0
17,4,0.0,0.0,1.0,0.08511431998699286,0.11500882553347787,1.0,0.6666666666666666,0.36514837167011077,0.0,0.0,0.47024374080281617,1.0,0.9853144998349563,1
18,4,0.0,0.0,1.0,0.17766688646841733,0.3598768301350437,1.0,0.26666666666666666,0.24944382578492943,1.0,0.0,0.9787475582503644,1.0,0.9737522264230785,0
19,4,0.3333333333333333,0.0,0.6666666666666666,0.22617119326808868,0.42964752131727335,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.7019955995352728,0.6666666666666667,0.9480918738874807,0
0,5,0.3333333333333333,0.0,0.6666666666666666,0.14138734486639254,0.31184856589595117,0.6666666666666666,0.3333333333333333,0.19245008972987526,0.6666666666666666,0.0,0.7830804819487873,0.6666666666666667,0.9749006610660471,0
1,5,0.0,0.0,1.0,0.20631935102732413,0.48097903698146555,1.0,0.5555555555555555,0.41573970964154905,0.0,0.6666666666666666,0.8030041527065774,1.0,0.9496291091643678,0
2,5,0.6666666666666666,0.0,0.3333333333333333,0.2443286669131085,0.3407865810486189,0.3333333333333333,0.4444444444444444,0.36851386559504445,0.6666666666666666,0.0,0.7199319959357225,0.33333333333333337,0.9484423165200184,0
3,5,0.3333333333333333,0.0,0.6666666666666666,0.4074751571691591,0.6487001356426622,0.6666666666666666,0.5,0.3191423692521127,0.3333333333333333,0.2,0.7270008840417882,0.6666666666666667,0.9155972946569712,0
4,5,0.6666666666666666,0.0,0.3333333333333333,0.16465312177510327,0.32032358055108906,0.3333333333333333,0.38888888888888884,0.29917582261858355,0.3333333333333333,0.0,0.9542314468232022,0.33333333333333337,0.9783116934607713,0
5,5,0.3333333333333333,0.0,0.6666666666666666,0.23182478802507797,0.3704709096030759,0.6666666666666666,0.3333333333333333,0.2721655269759087,0.6666666666666666,0.0,0.8085510816130537,0.6666666666666667,0.9802634211427624,0
6,5,0.6666666666666666,0.0,0.3333333333333333,0.19173695625304166,0.2882812012836989,0.3333333333333333,0.3333333333333333,0.2721655269759087,1.0,0.0,0.8095750823695989,0.33333333333333337,0.9565822427116837,0
7,5,0.6666666666666666,0.0,0.3333333333333333,0.7887719757232027,1.1222113887140421,0.3333333333333333,0.7222222222222222,0.22906142364542562,1.0,0.06666666666666665,0.7443030563538688,0.33333333333333337,0.8808405347525213,1
8,5,0.3333333333333333,0.0,0.6666666666666666,0.24815527698924456,0.35337239755181377,0.6666666666666666,0.38888888888888884,0.2290614236454256,0.3333333333333333,0.06666666666666665,0.9172848991254225,0.6666666666666667,0.9470420378458836,0
9,5,0.3333333333333333,0.0,0.6666666666666666,0.14268931733753717,0.23717739724609396,0.6666666666666666,0.38888888888888884,0.12422599874998833,0.3333333333333333,0.06666666666666665,0.9122554513450365,0.6666666666666667,0.9673643290490616,0
10,5,0.0,0.0,1.0,0.2570373046366963,0.3038324920469697,1.0,0.3333333333333333,0.3849001794597505,1.0,0.39999999999999997,0.8406762977735075,1.0,0.9543532178531857,0
11,5,0.0,0.0,1.0,0.12943588424745964,0.16122801394115385,1.0,0.2222222222222222,0.36851386559504445,1.0,0.26666666666666666,0.9120048832376438,1.0,0.9788720969156378,0
12,5,1.0,0.0,0.0,0.15216064866769716,0.22231914254011068,0.0,0.5,0.2545875386086578,0.3333333333333333,0.0,0.9771843056145337,0.0,0.9736151385505669,0
13,5,0.0,0.0,1.0,1.291092400853012,1.7069805283616648,1.0,0.1111111111111111,0.24845199749997665,1.0,0.13333333333333333,0.4674123678239666,1.0,0.943699250646829,1
14,5,0.3333333333333333,0.0,0.6666666666666666,0.09531533331358462,0.1735977481614556,0.6666666666666666,0.16666666666666666,0.16666666666666669,0.6666666666666666,0.0,0.6874171212839181,0.6666666666666667,0.9809494981577256,1
15,5,0.3333333333333333,0.0,0.6666666666666666,0.10985294251196825,0.2810347601138546,0.6666666666666666,0.3333333333333333,0.2721655269759087,0.0,0.0,0.9636201092352585,0.6666666666666667,0.9737810676903683,0
16,5,0.3333333333333333,0.0,0.6666666666666666,0.16146927886181595,0.23397439962346184,0.6666666666666666,0.2222222222222222,0.24845199749997662,0.3333333333333333,0.0,0.9897111209954442,0.6666666666666667,0.9755694470013914,0
17,5,1.0,0.0,0.0,5.380194194989994,6.879568928701138,0.0,0.7222222222222222,0.35572912430182496,0.0,0.0,0.443974031854118,0.0,0.775040312835609,1
18,5,0.3333333333333333,0.0,0.6666666666666666,0.16390143089230313,0.18761307086632723,0.6666666666666666,0.27777777777777773,0.22906142364542556,0.6666666666666666,0.0,0.9849474547436972,0.6666666666666667,0.9692757850272359,0
19,5,0.3333333333333333,0.0,0.6666666666666666,0.31779552587347143,0.5584022760678703,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.917936327936967,0.6666666666666667,0.9654396435296229,0
0,6,0.6666666666666666,0.0,0.3333333333333333,0.15943365749984426,0.27153542200031,0.3333333333333333,0.38095238095238093,0.21295885499997996,0.6666666666666666,0.0,0.9173932101464517,0.33333333333333337,0.9665243071894729,0
1,6,0.3333333333333333,0.0,0.6666666666666666,0.10309120381669808,0.22843564540499756,0.6666666666666666,0.5238095238095238,0.392676726249301,0.6666666666666666,0.22222222222222215,0.7442717384672746,0.6666666666666667,0.9788291202792654,0
2,6,0.3333333333333333,0.0,0.6666666666666666,0.21883483967481485,0.4100234292113576,0.6666666666666666,0.42857142857142855,0.34338583575847514,0.6666666666666666,0.1111111111111111,0.8727488287801618,0.6666666666666667,0.9537134518700101,0
3,6,1.0,0.0,0.0,0.2798705409925291,0.4541649477601756,0.0,0.5714285714285714,0.34338583575847514,0.3333333333333333,0.0,0.8075715967964276,0.0,0.9658673727637777,0
4,6,0.6666666666666666,0.0,0.3333333333333333,0.1924960628015022,0.23742377739635692,0.0,0.4285714285714285,0.2935435239509036,1.0,0.0,0.875669044049116,0.33333333333333337,0.9664735449920105,0
5,6,0.3333333333333333,0.0,0.6666666666666666,0.04601366527814851,0.1147109279259714,0.3333333333333333,0.3333333333333333,0.25197631533948484,1.0,0.0,0.9212187775974827,0.6666666666666667,0.9881644150290456,0
6,6,0.3333333333333333,0.0,0.6666666666666666,0.1714871492040443,0.3012267861572941,0.3333333333333333,0.33333333333333337,0.2519763153394848,0.6666666666666666,0.0,0.7550187817310825,0.6666666666666667,0.9616897062812544,0
7,6,0.3333333333333333,0.0,0.6666666666666666,0.28490119826934807,0.5006631376230146,0.6666666666666666,0.6666666666666666,0.25197631533948484,0.6666666666666666,0.3888888888888889,0.47647773694185147,0.6666666666666667,0.9650400828406804,1
8,6,0.0,0.0,1.0,0.1737717936205501,0.23172428422881397,0.6666666666666666,0.3333333333333333,0.25197631533948484,0.6666666666666666,0.38888888888888884,0.8070526568027623,1.0,0.9898670507766695,0
9,6,0.3333333333333333,0.0,0.6666666666666666,0.29420028255467673,0.34717029725423465,0.3333333333333333,0.38095238095238093,0.11664236870396086,0.3333333333333333,0.055555555555555525,0.8926962675898111,0.6666666666666667,0.948283207898203,0
10,6,0.0,0.0,1.0,0.08717158968034461,0.15476771075267892,0.6666666666666666,0.2857142857142857,0.3749527559053243,1.0,0.3333333333333333,0.9021406806081731,1.0,0.9817129518195927,0
11,6,0.3333333333333333,0.0,0.6666666666666666,0.21000281101884888,0.4598007397415709,0.3333333333333333,0.23809523809523808,0.34338583575847514,0.6666666666666666,0.0,0.8826481318806655,0.6666666666666667,0.951899493220837,0
12,6,0.3333333333333333,0.0,0.6666666666666666,0.19937386013127686,0.41283240091596,0.6666666666666666,0.4761904761904762,0.24281045302822782,0.3333333333333333,0.16666666666666669,0.95484222547659,0.6666666666666667,0.9654302535133329,0
13,6,0.0,0.0,1.0,1.1389004957305318,1.3301965976489287,0.6666666666666666,0.09523809523809523,0.23328473740792172,1.0,0.1111111111111111,0.7674288378479772,1.0,0.950113887242185,1
14,6,0.0,0.0,1.0,0.7494152020588527,1.123714210588697,0.6666666666666666,0.14285714285714285,0.1649572197684645,0.6666666666666666,0.16666666666666666,0.6523533138219112,1.0,0.9028285417932429,1
15,6,0.6666666666666666,0.0,0.3333333333333333,0.3335910091951759,0.6528533707145289,0.3333333333333333,0.38095238095238093,0.27766437594501425,0.6666666666666666,0.0,0.8447561177348628,0.33333333333333337,0.9269729457835412,0
